Year,School Name,Subject,Group,Grade,Number Scored,Percent Advanced,Percent Proficient,Percent Basic,Percent Below Basic,% Advanced/Proficient
2023,WYALUSING VALLEY JSHS,Algebra I,White (not Hispanic),11,92,5.4,28.3,50,16.3,33.7
2023,WYALUSING VALLEY JSHS,Algebra I,IEP,11,20,0,0,45,55,0
2023,WYALUSING VALLEY JSHS,Algebra I,Economically Disadvantaged,11,48,4.2,18.8,60.4,16.7,22.9
2023,WYALUSING VALLEY JSHS,Biology,All Students,11,96,16.7,42.7,25,15.6,59.4
2023,WYALUSING VALLEY JSHS,Biology,White (not Hispanic),11,92,17.4,42.4,23.9,16.3,59.8
2023,WYALUSING VALLEY JSHS,Biology,IEP,11,20,0,20,25,55,20
2023,WYALUSING VALLEY JSHS,Biology,Economically Disadvantaged,11,48,12.5,43.8,31.3,12.5,56.3
2023,WYALUSING VALLEY JSHS,Literature,All Students,11,97,8.2,56.7,23.7,11.3,64.9
2023,WYALUSING VALLEY JSHS,Literature,White (not Hispanic),11,93,8.6,55.9,23.7,11.8,64.5
2023,WYALUSING VALLEY JSHS,Literature,IEP,11,20,0,25,25,50,25
2023,WYALUSING VALLEY JSHS,Literature,Economically Disadvantaged,11,49,4.1,63.3,26.5,6.1,67.3
2023,BENSALEM TWP HS,Algebra I,All Students,11,307,5.9,13.7,55,25.4,19.5
2023,BENSALEM TWP HS,Algebra I,White (not Hispanic),11,140,9.3,7.9,60.7,22.1,17.1
2023,BENSALEM TWP HS,Algebra I,Black or African American (not Hispanic),11,44,0,11.4,52.3,36.4,11.4
2023,BENSALEM TWP HS,Algebra I,Hispanic (any race),11,62,1.6,11.3,54.8,32.3,12.9
2023,BENSALEM TWP HS,Algebra I,Asian (not Hispanic),11,49,8.2,34.7,44.9,12.2,42.9
2023,BENSALEM TWP HS,Algebra I,IEP,11,78,0,2.6,44.9,52.6,2.6
2023,BENSALEM TWP HS,Algebra I,ELL,11,29,0,0,44.8,55.2,0
2023,BENSALEM TWP HS,Algebra I,Economically Disadvantaged,11,156,2.6,10.9,54.5,32.1,13.5
2023,BENSALEM TWP HS,Biology,All Students,11,446,9.6,37.9,36.3,16.1,47.5
2023,BENSALEM TWP HS,Biology,White (not Hispanic),11,210,8.6,41.4,37.1,12.9,50
2023,BENSALEM TWP HS,Biology,Black or African American (not Hispanic),11,61,6.6,29.5,42.6,21.3,36.1
2023,BENSALEM TWP HS,Biology,Hispanic (any race),11,80,5,28.8,38.8,27.5,33.8
2023,BENSALEM TWP HS,Biology,Asian (not Hispanic),11,79,21.5,43,26.6,8.9,64.6
2023,BENSALEM TWP HS,Biology,Multi-Racial (not Hispanic),11,13,0,38.5,38.5,23.1,38.5
2023,BENSALEM TWP HS,Biology,IEP,11,92,4.3,18.5,44.6,32.6,22.8
2023,BENSALEM TWP HS,Biology,ELL,11,32,0,0,40.6,59.4,0
2023,BENSALEM TWP HS,Biology,Economically Disadvantaged,11,202,5.9,30.7,38.1,25.2,36.6
2023,BENSALEM TWP HS,Literature,All Students,11,429,5.6,57.3,27.5,9.6,62.9
2023,BENSALEM TWP HS,Literature,White (not Hispanic),11,203,5.9,60.1,26.6,7.4,66
2023,BENSALEM TWP HS,Literature,Black or African American (not Hispanic),11,64,4.7,40.6,35.9,18.8,45.3
2023,BENSALEM TWP HS,Literature,Hispanic (any race),11,69,2.9,55.1,34.8,7.2,58
2023,BENSALEM TWP HS,Literature,Asian (not Hispanic),11,78,7.7,67.9,17.9,6.4,75.6
2023,BENSALEM TWP HS,Literature,Multi-Racial (not Hispanic),11,12,8.3,33.3,25,33.3,41.7
2023,BENSALEM TWP HS,Literature,IEP,11,90,1.1,31.1,42.2,25.6,32.2
2023,BENSALEM TWP HS,Literature,ELL,11,20,0,15,40,45,15
2023,BENSALEM TWP HS,Literature,Economically Disadvantaged,11,191,3.1,47.6,34,15.2,50.8
2023,BRISTOL HS,Algebra I,All Students,11,62,0,11.3,61.3,27.4,11.3
2023,BRISTOL HS,Algebra I,White (not Hispanic),11,21,0,9.5,61.9,28.6,9.5
2023,BRISTOL HS,Algebra I,Black or African American (not Hispanic),11,19,0,10.5,68.4,21.1,10.5
2023,BRISTOL HS,Algebra I,Hispanic (any race),11,17,0,5.9,58.8,35.3,5.9
2023,BRISTOL HS,Algebra I,IEP,11,17,0,0,17.6,82.4,0
2023,BRISTOL HS,Algebra I,Economically Disadvantaged,11,49,0,14.3,63.3,22.4,14.3
2023,BRISTOL HS,Biology,All Students,11,74,6.8,17.6,36.5,39.2,24.3
2023,BRISTOL HS,Biology,White (not Hispanic),11,28,10.7,28.6,28.6,32.1,39.3
2023,BRISTOL HS,Biology,Black or African American (not Hispanic),11,20,5,5,45,45,10
2023,BRISTOL HS,Biology,Hispanic (any race),11,21,4.8,19,33.3,42.9,23.8
2023,BRISTOL HS,Biology,IEP,11,18,0,0,11.1,88.9,0
2023,BRISTOL HS,Biology,Economically Disadvantaged,11,58,5.2,20.7,36.2,37.9,25.9
2023,BRISTOL HS,Literature,All Students,11,74,0,48.6,43.2,8.1,48.6
2023,BRISTOL HS,Literature,White (not Hispanic),11,28,0,57.1,39.3,3.6,57.1
2023,BRISTOL HS,Literature,Black or African American (not Hispanic),11,19,0,52.6,36.8,10.5,52.6
2023,BRISTOL HS,Literature,Hispanic (any race),11,21,0,33.3,57.1,9.5,33.3
2023,BRISTOL HS,Literature,IEP,11,17,0,5.9,58.8,35.3,5.9
2023,BRISTOL HS,Literature,Economically Disadvantaged,11,56,0,51.8,41.1,7.1,51.8
2023,TRUMAN SHS,Algebra I,All Students,11,260,0.4,6.9,57.7,35,7.3
2023,TRUMAN SHS,Algebra I,White (not Hispanic),11,123,0.8,8.1,60.2,30.9,8.9
2023,TRUMAN SHS,Algebra I,Black or African American (not Hispanic),11,58,0,1.7,41.4,56.9,1.7
2023,TRUMAN SHS,Algebra I,Hispanic (any race),11,54,0,7.4,63,29.6,7.4
2023,TRUMAN SHS,Algebra I,Multi-Racial (not Hispanic),11,15,0,13.3,66.7,20,13.3
2023,TRUMAN SHS,Algebra I,IEP,11,67,0,0,41.8,58.2,0
2023,TRUMAN SHS,Algebra I,ELL,11,15,0,0,80,20,0
2023,TRUMAN SHS,Algebra I,Economically Disadvantaged,11,172,0.6,7,57,35.5,7.6
2023,TRUMAN SHS,Biology,All Students,11,323,6.5,20.4,44,29.1,26.9
2023,TRUMAN SHS,Biology,White (not Hispanic),11,160,7.5,23.8,45.6,23.1,31.3
2023,TRUMAN SHS,Biology,Black or African American (not Hispanic),11,69,2.9,8.7,47.8,40.6,11.6
2023,TRUMAN SHS,Biology,Hispanic (any race),11,64,3.1,28.1,34.4,34.4,31.3
2023,TRUMAN SHS,Biology,Asian (not Hispanic),11,12,33.3,8.3,41.7,16.7,41.7
2023,TRUMAN SHS,Biology,Multi-Racial (not Hispanic),11,17,5.9,17.6,52.9,23.5,23.5
2023,TRUMAN SHS,Biology,IEP,11,78,2.6,5.1,34.6,57.7,7.7
2023,TRUMAN SHS,Biology,ELL,11,17,0,11.8,29.4,58.8,11.8
2023,TRUMAN SHS,Biology,Economically Disadvantaged,11,210,4.3,19,44.3,32.4,23.3
2023,TRUMAN SHS,Literature,All Students,11,316,2.2,43.7,34.2,19.9,45.9
2023,TRUMAN SHS,Literature,White (not Hispanic),11,154,1.3,46.1,33.8,18.8,47.4
2023,TRUMAN SHS,Literature,Black or African American (not Hispanic),11,68,2.9,39.7,27.9,29.4,42.6
2023,TRUMAN SHS,Literature,Hispanic (any race),11,64,1.6,45.3,37.5,15.6,46.9
2023,TRUMAN SHS,Literature,Asian (not Hispanic),11,12,16.7,41.7,25,16.7,58.3
2023,TRUMAN SHS,Literature,Multi-Racial (not Hispanic),11,17,0,35.3,52.9,11.8,35.3
2023,TRUMAN SHS,Literature,IEP,11,74,0,10.8,32.4,56.8,10.8
2023,TRUMAN SHS,Literature,ELL,11,16,0,6.3,68.8,25,6.3
2023,TRUMAN SHS,Literature,Economically Disadvantaged,11,204,2,41.2,33.8,23,43.1
2023,BUCKS COUNTY TECHNICAL HIGH SCHOOL,Algebra I,All Students,11,239,2.1,8.8,54.4,34.7,10.9
2023,BUCKS COUNTY TECHNICAL HIGH SCHOOL,Algebra I,White (not Hispanic),11,176,2.8,10.2,54,33,13.1
2023,BUCKS COUNTY TECHNICAL HIGH SCHOOL,Algebra I,Black or African American (not Hispanic),11,18,0,0,50,50,0
2023,BUCKS COUNTY TECHNICAL HIGH SCHOOL,Algebra I,Hispanic (any race),11,43,0,4.7,58.1,37.2,4.7
2023,BUCKS COUNTY TECHNICAL HIGH SCHOOL,Algebra I,IEP,11,79,0,5.1,39.2,55.7,5.1
2023,BUCKS COUNTY TECHNICAL HIGH SCHOOL,Algebra I,Economically Disadvantaged,11,110,0.9,7.3,57.3,34.5,8.2
2023,BUCKS COUNTY TECHNICAL HIGH SCHOOL,Biology,All Students,11,296,9.5,29.4,36.5,24.7,38.9
2023,BUCKS COUNTY TECHNICAL HIGH SCHOOL,Biology,White (not Hispanic),11,220,10.5,31.4,34.5,23.6,41.8
2023,BUCKS COUNTY TECHNICAL HIGH SCHOOL,Biology,Black or African American (not Hispanic),11,23,8.7,21.7,39.1,30.4,30.4
2023,BUCKS COUNTY TECHNICAL HIGH SCHOOL,Biology,Hispanic (any race),11,50,6,22,46,26,28
2023,BUCKS COUNTY TECHNICAL HIGH SCHOOL,Biology,IEP,11,84,3.6,9.5,33.3,53.6,13.1
2023,BUCKS COUNTY TECHNICAL HIGH SCHOOL,Biology,Economically Disadvantaged,11,130,4.6,29.2,41.5,24.6,33.8
2023,BUCKS COUNTY TECHNICAL HIGH SCHOOL,Literature,All Students,11,295,2.7,43.7,35.9,17.6,46.4
2023,BUCKS COUNTY TECHNICAL HIGH SCHOOL,Literature,White (not Hispanic),11,220,3.2,45.5,34.1,17.3,48.6
2023,BUCKS COUNTY TECHNICAL HIGH SCHOOL,Literature,Black or African American (not Hispanic),11,23,0,47.8,21.7,30.4,47.8
2023,BUCKS COUNTY TECHNICAL HIGH SCHOOL,Literature,Hispanic (any race),11,49,2,32.7,51,14.3,34.7
2023,BUCKS COUNTY TECHNICAL HIGH SCHOOL,Literature,IEP,11,83,1.2,15.7,38.6,44.6,16.9
2023,BUCKS COUNTY TECHNICAL HIGH SCHOOL,Literature,Economically Disadvantaged,11,130,1.5,43.1,36.9,18.5,44.6
2023,WILLIAM TENNENT HS,Algebra I,All Students,11,353,1.4,17.3,55.8,25.5,18.7
2023,WILLIAM TENNENT HS,Algebra I,White (not Hispanic),11,231,0.9,18.6,56.7,23.8,19.5
2023,WILLIAM TENNENT HS,Algebra I,Black or African American (not Hispanic),11,15,0,6.7,66.7,26.7,6.7
2023,WILLIAM TENNENT HS,Algebra I,Hispanic (any race),11,71,1.4,12.7,56.3,29.6,14.1
2023,WILLIAM TENNENT HS,Algebra I,Asian (not Hispanic),11,17,11.8,41.2,41.2,5.9,52.9
2023,WILLIAM TENNENT HS,Algebra I,Multi-Racial (not Hispanic),11,17,0,5.9,52.9,41.2,5.9
2023,WILLIAM TENNENT HS,Algebra I,IEP,11,98,0,2,33.7,64.3,2
2023,WILLIAM TENNENT HS,Algebra I,ELL,11,13,0,7.7,38.5,53.8,7.7
2023,WILLIAM TENNENT HS,Algebra I,Economically Disadvantaged,11,152,0,13.2,59.2,27.6,13.2
2023,WILLIAM TENNENT HS,Biology,All Students,11,471,11.5,30.6,39.9,18,42
2023,WILLIAM TENNENT HS,Biology,White (not Hispanic),11,327,13.1,33,39.8,14.1,46.2
2023,WILLIAM TENNENT HS,Biology,Black or African American (not Hispanic),11,15,0,6.7,60,33.3,6.7
2023,WILLIAM TENNENT HS,Biology,Hispanic (any race),11,81,4.9,25.9,37,32.1,30.9
2023,WILLIAM TENNENT HS,Biology,Asian (not Hispanic),11,25,20,44,28,8,64
2023,WILLIAM TENNENT HS,Biology,Multi-Racial (not Hispanic),11,21,9.5,9.5,52.4,28.6,19
2023,WILLIAM TENNENT HS,Biology,IEP,11,104,0,9.6,34.6,55.8,9.6
2023,WILLIAM TENNENT HS,Biology,ELL,11,13,0,7.7,38.5,53.8,7.7
2023,WILLIAM TENNENT HS,Biology,Economically Disadvantaged,11,172,4.7,21.5,45.3,28.5,26.2
2023,WILLIAM TENNENT HS,Literature,All Students,11,463,8.6,49.7,29.6,12.1,58.3
2023,WILLIAM TENNENT HS,Literature,White (not Hispanic),11,324,9,53.1,27.5,10.5,62
2023,WILLIAM TENNENT HS,Literature,Black or African American (not Hispanic),11,15,0,46.7,26.7,26.7,46.7
2023,WILLIAM TENNENT HS,Literature,Hispanic (any race),11,76,5.3,42.1,35.5,17.1,47.4
2023,WILLIAM TENNENT HS,Literature,Asian (not Hispanic),11,25,28,36,36,0,64
2023,WILLIAM TENNENT HS,Literature,Multi-Racial (not Hispanic),11,21,0,42.9,33.3,23.8,42.9
2023,WILLIAM TENNENT HS,Literature,IEP,11,101,1,22.8,39.6,36.6,23.8
2023,WILLIAM TENNENT HS,Literature,ELL,11,11,0,18.2,54.5,27.3,18.2
2023,WILLIAM TENNENT HS,Literature,Economically Disadvantaged,11,165,1.8,41.2,38.8,18.2,43
2023,CENTER FOR STUDENT LRNG CS PENNSBURY,Algebra I,All Students,11,16,12.5,6.3,43.8,37.5,18.8
2023,CENTER FOR STUDENT LRNG CS PENNSBURY,Algebra I,White (not Hispanic),11,14,14.3,7.1,42.9,35.7,21.4
2023,CENTER FOR STUDENT LRNG CS PENNSBURY,Algebra I,Economically Disadvantaged,11,14,14.3,7.1,50,28.6,21.4
2023,CENTER FOR STUDENT LRNG CS PENNSBURY,Biology,All Students,11,19,10.5,15.8,42.1,31.6,26.3
2023,CENTER FOR STUDENT LRNG CS PENNSBURY,Biology,White (not Hispanic),11,16,12.5,18.8,43.8,25,31.3
2023,CENTER FOR STUDENT LRNG CS PENNSBURY,Biology,Economically Disadvantaged,11,17,11.8,17.6,47.1,23.5,29.4
2023,CENTER FOR STUDENT LRNG CS PENNSBURY,Literature,All Students,11,24,4.2,25,58.3,12.5,29.2
2023,CENTER FOR STUDENT LRNG CS PENNSBURY,Literature,White (not Hispanic),11,21,4.8,23.8,61.9,9.5,28.6
2023,CENTER FOR STUDENT LRNG CS PENNSBURY,Literature,IEP,11,13,7.7,7.7,76.9,7.7,15.4
2023,CENTER FOR STUDENT LRNG CS PENNSBURY,Literature,Economically Disadvantaged,11,21,4.8,28.6,52.4,14.3,33.3
2023,CENTRAL BUCKS HS-EAST,Algebra I,All Students,11,301,45.5,30.2,19.9,4.3,75.7
2023,CENTRAL BUCKS HS-EAST,Algebra I,White (not Hispanic),11,252,44,32.5,19,4.4,76.6
2023,CENTRAL BUCKS HS-EAST,Algebra I,Hispanic (any race),11,18,33.3,33.3,27.8,5.6,66.7
2023,CENTRAL BUCKS HS-EAST,Algebra I,Asian (not Hispanic),11,20,80,10,5,5,90
2023,CENTRAL BUCKS HS-EAST,Algebra I,Multi-Racial (not Hispanic),11,11,36.4,9.1,54.5,0,45.5
2023,CENTRAL BUCKS HS-EAST,Algebra I,IEP,11,46,4.3,37,39.1,19.6,41.3
2023,CENTRAL BUCKS HS-EAST,Algebra I,Economically Disadvantaged,11,28,25,25,32.1,17.9,50
2023,CENTRAL BUCKS HS-EAST,Biology,All Students,11,417,52,33.6,11.3,3.1,85.6
2023,CENTRAL BUCKS HS-EAST,Biology,White (not Hispanic),11,344,52.3,33.7,11.3,2.6,86
2023,CENTRAL BUCKS HS-EAST,Biology,Hispanic (any race),11,28,39.3,42.9,10.7,7.1,82.1
2023,CENTRAL BUCKS HS-EAST,Biology,Asian (not Hispanic),11,28,75,14.3,10.7,0,89.3
2023,CENTRAL BUCKS HS-EAST,Biology,Multi-Racial (not Hispanic),11,16,31.3,43.8,12.5,12.5,75
2023,CENTRAL BUCKS HS-EAST,Biology,IEP,11,53,20.8,26.4,37.7,15.1,47.2
2023,CENTRAL BUCKS HS-EAST,Biology,Economically Disadvantaged,11,31,29,32.3,22.6,16.1,61.3
2023,CENTRAL BUCKS HS-EAST,Literature,All Students,11,420,22.4,62.1,14.3,1.2,84.5
2023,CENTRAL BUCKS HS-EAST,Literature,White (not Hispanic),11,346,21.4,63.3,14.2,1.2,84.7
2023,CENTRAL BUCKS HS-EAST,Literature,Hispanic (any race),11,29,13.8,65.5,20.7,0,79.3
2023,CENTRAL BUCKS HS-EAST,Literature,Asian (not Hispanic),11,28,39.3,53.6,7.1,0,92.9
2023,CENTRAL BUCKS HS-EAST,Literature,Multi-Racial (not Hispanic),11,16,31.3,43.8,18.8,6.3,75
2023,CENTRAL BUCKS HS-EAST,Literature,IEP,11,54,7.4,46.3,37,9.3,53.7
2023,CENTRAL BUCKS HS-EAST,Literature,Economically Disadvantaged,11,32,15.6,56.3,25,3.1,71.9
2023,CENTRAL BUCKS HS-SOUTH,Algebra I,All Students,11,384,30.7,22.7,40.4,6.3,53.4
2023,CENTRAL BUCKS HS-SOUTH,Algebra I,White (not Hispanic),11,277,26.4,25.3,44.4,4,51.6
2023,CENTRAL BUCKS HS-SOUTH,Algebra I,Hispanic (any race),11,37,13.5,16.2,45.9,24.3,29.7
2023,CENTRAL BUCKS HS-SOUTH,Algebra I,Asian (not Hispanic),11,48,75,14.6,8.3,2.1,89.6
2023,CENTRAL BUCKS HS-SOUTH,Algebra I,Multi-Racial (not Hispanic),11,13,23.1,15.4,46.2,15.4,38.5
2023,CENTRAL BUCKS HS-SOUTH,Algebra I,IEP,11,86,1.2,15.1,59.3,24.4,16.3
2023,CENTRAL BUCKS HS-SOUTH,Algebra I,Economically Disadvantaged,11,58,12.1,13.8,55.2,19,25.9
2023,CENTRAL BUCKS HS-SOUTH,Biology,All Students,11,553,33.3,38.9,22.8,5.1,72.2
2023,CENTRAL BUCKS HS-SOUTH,Biology,White (not Hispanic),11,408,29.9,41.7,24,4.4,71.6
2023,CENTRAL BUCKS HS-SOUTH,Biology,Hispanic (any race),11,44,20.5,31.8,34.1,13.6,52.3
2023,CENTRAL BUCKS HS-SOUTH,Biology,Asian (not Hispanic),11,72,63.9,29.2,4.2,2.8,93.1
2023,CENTRAL BUCKS HS-SOUTH,Biology,Multi-Racial (not Hispanic),11,20,30,30,35,5,60
2023,CENTRAL BUCKS HS-SOUTH,Biology,IEP,11,92,5.4,20.7,46.7,27.2,26.1
2023,CENTRAL BUCKS HS-SOUTH,Biology,Economically Disadvantaged,11,74,18.9,27,40.5,13.5,45.9
2023,CENTRAL BUCKS HS-SOUTH,Literature,All Students,11,553,17.2,60.8,17.4,4.7,77.9
2023,CENTRAL BUCKS HS-SOUTH,Literature,White (not Hispanic),11,408,15.4,63.7,17.4,3.4,79.2
2023,CENTRAL BUCKS HS-SOUTH,Literature,Hispanic (any race),11,44,9.1,54.5,22.7,13.6,63.6
2023,CENTRAL BUCKS HS-SOUTH,Literature,Asian (not Hispanic),11,72,33.3,52.8,9.7,4.2,86.1
2023,CENTRAL BUCKS HS-SOUTH,Literature,Multi-Racial (not Hispanic),11,20,15,45,30,10,60
2023,CENTRAL BUCKS HS-SOUTH,Literature,IEP,11,92,1.1,23.9,48.9,26.1,25
2023,CENTRAL BUCKS HS-SOUTH,Literature,Economically Disadvantaged,11,74,8.1,51.4,25.7,14.9,59.5
2023,CENTRAL BUCKS HS-WEST,Algebra I,All Students,11,339,26,34.8,31.6,7.7,60.8
2023,CENTRAL BUCKS HS-WEST,Algebra I,White (not Hispanic),11,269,25.7,35.3,32.3,6.7,61
2023,CENTRAL BUCKS HS-WEST,Algebra I,Hispanic (any race),11,27,7.4,37,29.6,25.9,44.4
2023,CENTRAL BUCKS HS-WEST,Algebra I,Asian (not Hispanic),11,22,59.1,36.4,4.5,0,95.5
2023,CENTRAL BUCKS HS-WEST,Algebra I,Multi-Racial (not Hispanic),11,13,30.8,30.8,38.5,0,61.5
2023,CENTRAL BUCKS HS-WEST,Algebra I,IEP,11,47,10.6,8.5,48.9,31.9,19.1
2023,CENTRAL BUCKS HS-WEST,Algebra I,Economically Disadvantaged,11,47,17,14.9,42.6,25.5,31.9
2023,CENTRAL BUCKS HS-WEST,Biology,All Students,11,478,32.8,37.4,20.9,8.8,70.3
2023,CENTRAL BUCKS HS-WEST,Biology,White (not Hispanic),11,381,32.5,40.4,22.3,4.7,73
2023,CENTRAL BUCKS HS-WEST,Biology,Hispanic (any race),11,38,7.9,26.3,23.7,42.1,34.2
2023,CENTRAL BUCKS HS-WEST,Biology,Asian (not Hispanic),11,31,61.3,29,3.2,6.5,90.3
2023,CENTRAL BUCKS HS-WEST,Biology,Multi-Racial (not Hispanic),11,17,58.8,17.6,5.9,17.6,76.5
2023,CENTRAL BUCKS HS-WEST,Biology,IEP,11,56,12.5,16.1,39.3,32.1,28.6
2023,CENTRAL BUCKS HS-WEST,Biology,ELL,11,22,4.5,9.1,9.1,77.3,13.6
2023,CENTRAL BUCKS HS-WEST,Biology,Economically Disadvantaged,11,65,15.4,29.2,23.1,32.3,44.6
2023,CENTRAL BUCKS HS-WEST,Literature,All Students,11,468,12,65.2,19,3.8,77.1
2023,CENTRAL BUCKS HS-WEST,Literature,White (not Hispanic),11,384,10.9,68,18.5,2.6,78.9
2023,CENTRAL BUCKS HS-WEST,Literature,Hispanic (any race),11,26,3.8,50,30.8,15.4,53.8
2023,CENTRAL BUCKS HS-WEST,Literature,Asian (not Hispanic),11,30,30,53.3,16.7,0,83.3
2023,CENTRAL BUCKS HS-WEST,Literature,Multi-Racial (not Hispanic),11,17,23.5,58.8,11.8,5.9,82.4
2023,CENTRAL BUCKS HS-WEST,Literature,IEP,11,57,5.3,24.6,45.6,24.6,29.8
2023,CENTRAL BUCKS HS-WEST,Literature,Economically Disadvantaged,11,57,1.8,45.6,31.6,21.1,47.4
2023,COUNCIL ROCK HS NORTH,Algebra I,All Students,11,161,16.1,42.9,36.6,4.3,59
2023,COUNCIL ROCK HS NORTH,Algebra I,White (not Hispanic),11,127,13.4,46.5,36.2,3.9,59.8
2023,COUNCIL ROCK HS NORTH,Algebra I,Hispanic (any race),11,13,23.1,46.2,30.8,0,69.2
2023,COUNCIL ROCK HS NORTH,Algebra I,Asian (not Hispanic),11,15,33.3,20,40,6.7,53.3
2023,COUNCIL ROCK HS NORTH,Algebra I,IEP,11,49,8.2,28.6,49,14.3,36.7
2023,COUNCIL ROCK HS NORTH,Algebra I,Economically Disadvantaged,11,27,3.7,29.6,51.9,14.8,33.3
2023,COUNCIL ROCK HS NORTH,Biology,All Students,11,350,47.4,32.6,16.9,3.1,80
2023,COUNCIL ROCK HS NORTH,Biology,White (not Hispanic),11,262,45.8,33.2,17.9,3.1,79
2023,COUNCIL ROCK HS NORTH,Biology,Hispanic (any race),11,22,45.5,40.9,13.6,0,86.4
2023,COUNCIL ROCK HS NORTH,Biology,Asian (not Hispanic),11,57,59.6,26.3,10.5,3.5,86
2023,COUNCIL ROCK HS NORTH,Biology,IEP,11,59,18.6,27.1,39,15.3,45.8
2023,COUNCIL ROCK HS NORTH,Biology,Economically Disadvantaged,11,35,20,31.4,42.9,5.7,51.4
2023,COUNCIL ROCK HS NORTH,Literature,All Students,11,353,21,68.6,9.1,1.4,89.5
2023,COUNCIL ROCK HS NORTH,Literature,White (not Hispanic),11,264,18.6,72,8.3,1.1,90.5
2023,COUNCIL ROCK HS NORTH,Literature,Hispanic (any race),11,23,17.4,65.2,17.4,0,82.6
2023,COUNCIL ROCK HS NORTH,Literature,Asian (not Hispanic),11,57,33.3,56.1,8.8,1.8,89.5
2023,COUNCIL ROCK HS NORTH,Literature,IEP,11,57,0,63.2,31.6,5.3,63.2
2023,COUNCIL ROCK HS NORTH,Literature,Economically Disadvantaged,11,34,8.8,61.8,20.6,8.8,70.6
2023,COUNCIL ROCK HS SOUTH,Algebra I,All Students,11,286,9.8,41.6,38.8,9.8,51.4
2023,COUNCIL ROCK HS SOUTH,Algebra I,White (not Hispanic),11,247,10.1,42.9,38.1,8.9,53
2023,COUNCIL ROCK HS SOUTH,Algebra I,Hispanic (any race),11,16,6.3,25,56.3,12.5,31.3
2023,COUNCIL ROCK HS SOUTH,Algebra I,Asian (not Hispanic),11,14,14.3,28.6,35.7,21.4,42.9
2023,COUNCIL ROCK HS SOUTH,Algebra I,IEP,11,58,3.4,8.6,53.4,34.5,12.1
2023,COUNCIL ROCK HS SOUTH,Algebra I,ELL,11,13,15.4,15.4,46.2,23.1,30.8
2023,COUNCIL ROCK HS SOUTH,Algebra I,Economically Disadvantaged,11,44,6.8,36.4,45.5,11.4,43.2
2023,COUNCIL ROCK HS SOUTH,Biology,All Students,11,466,38,39.3,15,7.7,77.3
2023,COUNCIL ROCK HS SOUTH,Biology,White (not Hispanic),11,394,37.8,39.6,15.5,7.1,77.4
2023,COUNCIL ROCK HS SOUTH,Biology,Hispanic (any race),11,24,25,41.7,20.8,12.5,66.7
2023,COUNCIL ROCK HS SOUTH,Biology,Asian (not Hispanic),11,36,47.2,30.6,8.3,13.9,77.8
2023,COUNCIL ROCK HS SOUTH,Biology,IEP,11,63,6.3,33.3,30.2,30.2,39.7
2023,COUNCIL ROCK HS SOUTH,Biology,ELL,11,13,15.4,0,23.1,61.5,15.4
2023,COUNCIL ROCK HS SOUTH,Biology,Economically Disadvantaged,11,50,28,38,18,16,66
2023,COUNCIL ROCK HS SOUTH,Literature,All Students,11,467,13.1,67.2,14.6,5.1,80.3
2023,COUNCIL ROCK HS SOUTH,Literature,White (not Hispanic),11,393,12.5,68.2,14.2,5.1,80.7
2023,COUNCIL ROCK HS SOUTH,Literature,Hispanic (any race),11,24,4.2,62.5,25,8.3,66.7
2023,COUNCIL ROCK HS SOUTH,Literature,Asian (not Hispanic),11,38,26.3,55.3,13.2,5.3,81.6
2023,COUNCIL ROCK HS SOUTH,Literature,IEP,11,63,0,44.4,33.3,22.2,44.4
2023,COUNCIL ROCK HS SOUTH,Literature,ELL,11,13,0,23.1,15.4,61.5,23.1
2023,COUNCIL ROCK HS SOUTH,Literature,Economically Disadvantaged,11,50,6,66,14,14,72
2023,MORRISVILLE HS,Algebra I,All Students,11,38,0,0,18.4,81.6,0
2023,MORRISVILLE HS,Algebra I,Black or African American (not Hispanic),11,18,0,0,33.3,66.7,0
2023,MORRISVILLE HS,Algebra I,Hispanic (any race),11,11,0,0,0,100,0
2023,MORRISVILLE HS,Algebra I,IEP,11,14,0,0,14.3,85.7,0
2023,MORRISVILLE HS,Algebra I,Economically Disadvantaged,11,25,0,0,20,80,0
2023,MORRISVILLE HS,Biology,All Students,11,52,1.9,5.8,25,67.3,7.7
2023,MORRISVILLE HS,Biology,White (not Hispanic),11,14,0,0,42.9,57.1,0
2023,MORRISVILLE HS,Biology,Black or African American (not Hispanic),11,19,0,10.5,15.8,73.7,10.5
2023,MORRISVILLE HS,Biology,Hispanic (any race),11,15,6.7,6.7,20,66.7,13.3
2023,MORRISVILLE HS,Biology,IEP,11,14,0,0,28.6,71.4,0
2023,MORRISVILLE HS,Biology,Economically Disadvantaged,11,29,3.4,3.4,20.7,72.4,6.9
2023,MORRISVILLE HS,Literature,All Students,11,53,1.9,22.6,39.6,35.8,24.5
2023,MORRISVILLE HS,Literature,White (not Hispanic),11,13,0,38.5,30.8,30.8,38.5
2023,MORRISVILLE HS,Literature,Black or African American (not Hispanic),11,20,0,20,55,25,20
2023,MORRISVILLE HS,Literature,Hispanic (any race),11,16,6.3,18.8,31.3,43.8,25
2023,MORRISVILLE HS,Literature,IEP,11,13,0,0,38.5,61.5,0
2023,MORRISVILLE HS,Literature,Economically Disadvantaged,11,29,3.4,13.8,48.3,34.5,17.2
2023,NESHAMINY HS,Algebra I,All Students,11,525,17.9,18.7,38.9,24.6,36.6
