Year,School Name,Subject,Grade,Group,Number Scored,Percent Advanced,Percent Proficient,Percent Basic,Percent Below Basic
2017,PROPEL CS - BRADDOCK HILLS,Literature,11,Historically Underperforming,51,3.9,47.1,43.1,5.9
2017,PROPEL CS - HOMESTEAD,Algebra I,11,All Students,43,9.3,25.6,37.2,27.9
2017,PROPEL CS - HOMESTEAD,Algebra I,11,Historically Underperforming,39,10.3,23.1,38.5,28.2
2017,PROPEL CS - HOMESTEAD,Biology,11,All Students,43,7.0,25.6,20.9,46.5
2017,PROPEL CS - HOMESTEAD,Biology,11,Historically Underperforming,39,5.1,25.6,20.5,48.7
2017,PROPEL CS - HOMESTEAD,Literature,11,All Students,43,2.3,48.8,25.6,23.3
2017,PROPEL CS - HOMESTEAD,Literature,11,Historically Underperforming,39,2.6,46.2,28.2,23.1
2017,QUAKER VALLEY HS,Algebra I,11,All Students,141,44.7,34.0,14.9,6.4
2017,QUAKER VALLEY HS,Algebra I,11,Historically Underperforming,32,18.8,25.0,31.3,25.0
2017,QUAKER VALLEY HS,Biology,11,All Students,143,57.3,25.9,9.8,7.0
2017,QUAKER VALLEY HS,Biology,11,Historically Underperforming,32,21.9,21.9,25.0,31.3
2017,QUAKER VALLEY HS,Literature,11,All Students,146,16.4,71.2,8.9,3.4
2017,QUAKER VALLEY HS,Literature,11,Historically Underperforming,33,3.0,54.5,27.3,15.2
2017,RIVERVIEW HS,Algebra I,11,All Students,63,17.5,58.7,19.0,4.8
2017,RIVERVIEW HS,Algebra I,11,Historically Underperforming,26,11.5,46.2,30.8,11.5
2017,RIVERVIEW HS,Biology,11,All Students,64,37.5,34.4,21.9,6.3
2017,RIVERVIEW HS,Biology,11,Historically Underperforming,26,23.1,30.8,30.8,15.4
2017,RIVERVIEW HS,Literature,11,All Students,65,10.8,72.3,13.8,3.1
2017,RIVERVIEW HS,Literature,11,Historically Underperforming,27,0.0,66.7,25.9,7.4
2017,SHALER AREA HS,Algebra I,11,All Students,350,12.9,58.0,26.3,2.9
2017,SHALER AREA HS,Algebra I,11,Historically Underperforming,120,6.7,47.5,38.3,7.5
2017,SHALER AREA HS,Biology,11,All Students,354,29.9,37.9,22.3,9.9
2017,SHALER AREA HS,Biology,11,Historically Underperforming,125,16.8,32.0,29.6,21.6
2017,SHALER AREA HS,Literature,11,All Students,350,5.7,68.0,20.3,6.0
2017,SHALER AREA HS,Literature,11,Historically Underperforming,121,5.0,50.4,29.8,14.9
2017,SOUTH ALLEGHENY MS/HS,Algebra I,11,All Students,105,3.8,45.7,44.8,5.7
2017,SOUTH ALLEGHENY MS/HS,Algebra I,11,Historically Underperforming,48,2.1,33.3,54.2,10.4
2017,SOUTH ALLEGHENY MS/HS,Biology,11,All Students,105,18.1,33.3,31.4,17.1
2017,SOUTH ALLEGHENY MS/HS,Biology,11,Historically Underperforming,48,6.3,35.4,33.3,25.0
2017,SOUTH ALLEGHENY MS/HS,Literature,11,All Students,105,1.0,63.8,26.7,8.6
2017,SOUTH ALLEGHENY MS/HS,Literature,11,Historically Underperforming,48,0.0,62.5,25.0,12.5
2017,SOUTH FAYETTE TWP HS,Algebra I,11,All Students,191,43.5,46.6,7.9,2.1
2017,SOUTH FAYETTE TWP HS,Algebra I,11,Historically Underperforming,33,18.2,42.4,30.3,9.1
2017,SOUTH FAYETTE TWP HS,Biology,11,All Students,191,50.8,36.1,9.9,3.1
2017,SOUTH FAYETTE TWP HS,Biology,11,Historically Underperforming,33,33.3,18.2,36.4,12.1
2017,SOUTH FAYETTE TWP HS,Literature,11,All Students,191,16.8,72.8,8.4,2.1
2017,SOUTH FAYETTE TWP HS,Literature,11,Historically Underperforming,33,0.0,57.6,33.3,9.1
2017,SOUTH PARK SHS,Algebra I,11,All Students,176,33.0,47.7,15.9,3.4
2017,SOUTH PARK SHS,Algebra I,11,Historically Underperforming,51,19.6,52.9,15.7,11.8
2017,SOUTH PARK SHS,Biology,11,All Students,173,38.2,36.4,14.5,11.0
2017,SOUTH PARK SHS,Biology,11,Historically Underperforming,50,24.0,36.0,22.0,18.0
2017,SOUTH PARK SHS,Literature,11,All Students,174,5.7,70.7,19.0,4.6
2017,SOUTH PARK SHS,Literature,11,Historically Underperforming,50,0.0,66.0,24.0,10.0
2017,STEEL VALLEY SHS,Algebra I,11,All Students,120,18.3,31.7,35.8,14.2
2017,STEEL VALLEY SHS,Algebra I,11,Historically Underperforming,80,11.3,22.5,46.3,20.0
2017,STEEL VALLEY SHS,Biology,11,All Students,121,14.0,27.3,25.6,33.1
2017,STEEL VALLEY SHS,Biology,11,Historically Underperforming,81,8.6,17.3,27.2,46.9
2017,STEEL VALLEY SHS,Literature,11,All Students,119,1.7,45.4,34.5,18.5
2017,STEEL VALLEY SHS,Literature,11,Historically Underperforming,79,0.0,30.4,43.0,26.6
2017,STO-ROX HS,Algebra I,11,All Students,61,1.6,27.9,42.6,27.9
2017,STO-ROX HS,Algebra I,11,Historically Underperforming,45,0.0,22.2,44.4,33.3
2017,STO-ROX HS,Biology,11,All Students,58,1.7,17.2,20.7,60.3
2017,STO-ROX HS,Biology,11,Historically Underperforming,44,0.0,13.6,13.6,72.7
2017,STO-ROX HS,Literature,11,All Students,55,1.8,34.5,47.3,16.4
2017,STO-ROX HS,Literature,11,Historically Underperforming,40,0.0,27.5,50.0,22.5
2017,UPPER SAINT CLAIR HS,Algebra I,11,All Students,332,53.6,39.2,5.7,1.5
2017,UPPER SAINT CLAIR HS,Algebra I,11,Historically Underperforming,65,32.3,35.4,24.6,7.7
2017,UPPER SAINT CLAIR HS,Biology,11,All Students,330,69.4,24.5,4.5,1.5
2017,UPPER SAINT CLAIR HS,Biology,11,Historically Underperforming,63,47.6,28.6,17.5,6.3
2017,UPPER SAINT CLAIR HS,Literature,11,All Students,331,27.8,68.3,3.3,0.6
2017,UPPER SAINT CLAIR HS,Literature,11,Historically Underperforming,64,14.1,71.9,10.9,3.1
2017,URBAN PATHWAYS 6-12 CHARTER SCHO,Algebra I,11,All Students,43,2.3,27.9,48.8,20.9
2017,URBAN PATHWAYS 6-12 CHARTER SCHO,Algebra I,11,Historically Underperforming,32,0.0,25.0,46.9,28.1
2017,URBAN PATHWAYS 6-12 CHARTER SCHO,Biology,11,All Students,43,2.3,23.3,32.6,41.9
2017,URBAN PATHWAYS 6-12 CHARTER SCHO,Biology,11,Historically Underperforming,32,3.1,18.8,28.1,50.0
2017,URBAN PATHWAYS 6-12 CHARTER SCHO,Literature,11,All Students,43,0.0,53.5,30.2,16.3
2017,URBAN PATHWAYS 6-12 CHARTER SCHO,Literature,11,Historically Underperforming,32,0.0,46.9,31.3,21.9
2017,WEST ALLEGHENY SHS,Algebra I,11,All Students,252,16.7,60.7,15.9,6.7
2017,WEST ALLEGHENY SHS,Algebra I,11,Historically Underperforming,67,9.0,41.8,26.9,22.4
2017,WEST ALLEGHENY SHS,Biology,11,All Students,251,32.7,47.4,11.6,8.4
2017,WEST ALLEGHENY SHS,Biology,11,Historically Underperforming,67,10.4,44.8,17.9,26.9
2017,WEST ALLEGHENY SHS,Literature,11,All Students,251,7.2,77.3,12.7,2.8
2017,WEST ALLEGHENY SHS,Literature,11,Historically Underperforming,67,1.5,58.2,32.8,7.5
2017,THOMAS JEFFERSON HS,Algebra I,11,All Students,197,26.9,58.9,9.6,4.6
2017,THOMAS JEFFERSON HS,Algebra I,11,Historically Underperforming,44,15.9,38.6,27.3,18.2
2017,THOMAS JEFFERSON HS,Biology,11,All Students,202,36.6,49.0,9.9,4.5
2017,THOMAS JEFFERSON HS,Biology,11,Historically Underperforming,44,15.9,38.6,27.3,18.2
2017,THOMAS JEFFERSON HS,Literature,11,All Students,201,12.9,77.1,8.0,2.0
2017,THOMAS JEFFERSON HS,Literature,11,Historically Underperforming,43,4.7,58.1,27.9,9.3
2017,WEST MIFFLIN AREA HS,Algebra I,11,All Students,239,3.3,49.4,34.7,12.6
2017,WEST MIFFLIN AREA HS,Algebra I,11,Historically Underperforming,122,4.1,34.4,37.7,23.8
2017,WEST MIFFLIN AREA HS,Biology,11,All Students,239,14.2,42.3,20.5,23.0
2017,WEST MIFFLIN AREA HS,Biology,11,Historically Underperforming,122,9.0,32.8,22.1,36.1
2017,WEST MIFFLIN AREA HS,Literature,11,All Students,238,1.7,65.1,20.6,12.6
2017,WEST MIFFLIN AREA HS,Literature,11,Historically Underperforming,120,0.8,50.8,26.7,21.7
2017,WILKINSBURG SHS,Algebra I,11,All Students,15,13.3,6.7,20.0,60.0
2017,WILKINSBURG SHS,Algebra I,11,Historically Underperforming,13,15.4,7.7,23.1,53.8
2017,WILKINSBURG SHS,Biology,11,All Students,15,6.7,6.7,40.0,46.7
2017,WILKINSBURG SHS,Biology,11,Historically Underperforming,12,8.3,8.3,50.0,33.3
2017,WILKINSBURG SHS,Literature,11,All Students,15,6.7,13.3,60.0,20.0
2017,WILKINSBURG SHS,Literature,11,Historically Underperforming,12,8.3,16.7,50.0,25.0
2017,WOODLAND HILLS JSHS,Algebra I,11,All Students,265,6.8,35.8,39.6,17.7
2017,WOODLAND HILLS JSHS,Algebra I,11,Historically Underperforming,157,3.2,23.6,45.9,27.4
2017,WOODLAND HILLS JSHS,Biology,11,All Students,270,14.1,22.6,33.3,30.0
2017,WOODLAND HILLS JSHS,Biology,11,Historically Underperforming,164,5.5,15.2,35.4,43.9
2017,WOODLAND HILLS JSHS,Literature,11,All Students,219,4.1,57.1,25.6,13.2
2017,WOODLAND HILLS JSHS,Literature,11,Historically Underperforming,122,0.0,43.4,35.2,21.3
2017,APOLLO-RIDGE HS,Algebra I,11,All Students,72,5.6,55.6,30.6,8.3
2017,APOLLO-RIDGE HS,Algebra I,11,Historically Underperforming,32,3.1,40.6,37.5,18.8
2017,APOLLO-RIDGE HS,Biology,11,All Students,74,9.5,55.4,27.0,8.1
2017,APOLLO-RIDGE HS,Biology,11,Historically Underperforming,34,2.9,32.4,50.0,14.7
2017,APOLLO-RIDGE HS,Literature,11,All Students,71,4.2,69.0,21.1,5.6
2017,APOLLO-RIDGE HS,Literature,11,Historically Underperforming,31,3.2,48.4,35.5,12.9
2017,ARMSTRONG JSHS,Algebra I,11,All Students,211,10.4,74.4,11.4,3.8
2017,ARMSTRONG JSHS,Algebra I,11,Historically Underperforming,86,5.8,68.6,18.6,7.0
2017,ARMSTRONG JSHS,Biology,11,All Students,210,29.0,43.3,20.0,7.6
2017,ARMSTRONG JSHS,Biology,11,Historically Underperforming,85,18.8,42.4,24.7,14.1
2017,ARMSTRONG JSHS,Literature,11,All Students,210,5.2,76.2,16.2,2.4
2017,ARMSTRONG JSHS,Literature,11,Historically Underperforming,85,3.5,67.1,23.5,5.9
2017,WEST SHAMOKIN JSHS,Algebra I,11,All Students,57,7.0,70.2,17.5,5.3
2017,WEST SHAMOKIN JSHS,Algebra I,11,Historically Underperforming,27,3.7,55.6,29.6,11.1
2017,WEST SHAMOKIN JSHS,Biology,11,All Students,59,27.1,47.5,20.3,5.1
2017,WEST SHAMOKIN JSHS,Biology,11,Historically Underperforming,28,10.7,50.0,28.6,10.7
2017,WEST SHAMOKIN JSHS,Literature,11,All Students,59,3.4,76.3,16.9,3.4
2017,WEST SHAMOKIN JSHS,Literature,11,Historically Underperforming,28,0.0,64.3,28.6,7.1
2017,FREEPORT AREA SHS,Algebra I,11,All Students,159,34.6,50.9,11.3,3.1
2017,FREEPORT AREA SHS,Algebra I,11,Historically Underperforming,36,30.6,47.2,13.9,8.3
2017,FREEPORT AREA SHS,Biology,11,All Students,160,48.8,36.3,10.6,4.4
2017,FREEPORT AREA SHS,Biology,11,Historically Underperforming,37,27.0,48.6,13.5,10.8
2017,FREEPORT AREA SHS,Literature,11,All Students,159,10.7,81.1,7.5,0.6
2017,FREEPORT AREA SHS,Literature,11,Historically Underperforming,36,5.6,86.1,5.6,2.8
2017,LEECHBURG AREA JSHS,Algebra I,11,All Students,36,11.1,58.3,30.6,0.0
2017,LEECHBURG AREA JSHS,Algebra I,11,Historically Underperforming,11,0.0,45.5,54.5,0.0
2017,LEECHBURG AREA JSHS,Biology,11,All Students,38,26.3,55.3,13.2,5.3
2017,LEECHBURG AREA JSHS,Biology,11,Historically Underperforming,13,23.1,38.5,30.8,7.7
2017,LEECHBURG AREA JSHS,Literature,11,All Students,37,2.7,78.4,16.2,2.7
2017,LEECHBURG AREA JSHS,Literature,11,Historically Underperforming,12,0.0,58.3,33.3,8.3
2017,LENAPE AVTS,Algebra I,11,All Students,189,5.3,51.9,31.7,11.1
2017,LENAPE AVTS,Algebra I,11,Historically Underperforming,113,2.7,45.1,33.6,18.6
2017,LENAPE AVTS,Biology,11,All Students,186,6.5,52.7,28.5,12.4
2017,LENAPE AVTS,Biology,11,Historically Underperforming,113,3.5,47.8,33.6,15.0
2017,LENAPE AVTS,Literature,11,All Students,187,1.1,62.6,28.3,8.0
2017,LENAPE AVTS,Literature,11,Historically Underperforming,113,0.0,52.2,36.3,11.5
2017,ALIQUIPPA JSHS,Algebra I,11,All Students,59,1.7,27.1,49.2,22.0
2017,ALIQUIPPA JSHS,Algebra I,11,Historically Underperforming,58,1.7,27.6,50.0,20.7
2017,ALIQUIPPA JSHS,Biology,11,All Students,59,1.7,15.3,40.7,42.4
2017,ALIQUIPPA JSHS,Biology,11,Historically Underperforming,58,1.7,15.5,41.4,41.4
2017,ALIQUIPPA JSHS,Literature,11,All Students,59,0.0,39.0,47.5,13.6
2017,ALIQUIPPA JSHS,Literature,11,Historically Underperforming,58,0.0,39.7,46.6,13.8
2017,AMBRIDGE AREA HS,Algebra I,11,All Students,157,8.3,44.6,35.0,12.1
2017,AMBRIDGE AREA HS,Algebra I,11,Historically Underperforming,58,5.2,36.2,41.4,17.2
2017,AMBRIDGE AREA HS,Biology,11,All Students,158,13.9,43.7,29.7,12.7
2017,AMBRIDGE AREA HS,Biology,11,Historically Underperforming,61,11.5,34.4,36.1,18.0
2017,AMBRIDGE AREA HS,Literature,11,All Students,160,6.3,61.9,28.8,3.1
2017,AMBRIDGE AREA HS,Literature,11,Historically Underperforming,63,1.6,52.4,42.9,3.2
2017,BEAVER AREA SHS,Algebra I,11,All Students,168,25.6,61.9,10.7,1.8
2017,BEAVER AREA SHS,Algebra I,11,Historically Underperforming,36,11.1,41.7,41.7,5.6
2017,BEAVER AREA SHS,Biology,11,All Students,167,41.9,41.3,13.8,3.0
2017,BEAVER AREA SHS,Biology,11,Historically Underperforming,36,30.6,22.2,33.3,13.9
2017,BEAVER AREA SHS,Literature,11,All Students,165,15.8,72.1,10.9,1.2
2017,BEAVER AREA SHS,Literature,11,Historically Underperforming,34,0.0,64.7,29.4,5.9
2017,BEAVER FALLS AREA SH,Algebra I,11,All Students,87,5.7,48.3,32.2,13.8
2017,BEAVER FALLS AREA SH,Algebra I,11,Historically Underperforming,63,1.6,42.9,36.5,19.0
2017,BEAVER FALLS AREA SH,Biology,11,All Students,82,11.0,45.1,25.6,18.3
2017,BEAVER FALLS AREA SH,Biology,11,Historically Underperforming,59,8.5,37.3,30.5,23.7
2017,BEAVER FALLS AREA SH,Literature,11,All Students,82,2.4,72.0,17.1,8.5
2017,BEAVER FALLS AREA SH,Literature,11,Historically Underperforming,59,0.0,67.8,22.0,10.2
2017,BLACKHAWK HS,Algebra I,11,All Students,221,29.9,56.6,12.2,1.4
2017,BLACKHAWK HS,Algebra I,11,Historically Underperforming,56,8.9,50.0,35.7,5.4
2017,BLACKHAWK HS,Biology,11,All Students,222,43.7,45.0,9.5,1.8
2017,BLACKHAWK HS,Biology,11,Historically Underperforming,56,12.5,55.4,26.8,5.4
2017,BLACKHAWK HS,Literature,11,All Students,221,8.6,82.4,8.1,0.9
2017,BLACKHAWK HS,Literature,11,Historically Underperforming,57,1.8,68.4,26.3,3.5
2017,CENTRAL VALLEY HS,Algebra I,11,All Students,166,27.7,53.6,16.3,2.4
2017,CENTRAL VALLEY HS,Algebra I,11,Historically Underperforming,53,18.9,52.8,22.6,5.7
2017,CENTRAL VALLEY HS,Biology,11,All Students,166,30.7,43.4,18.7,7.2
2017,CENTRAL VALLEY HS,Biology,11,Historically Underperforming,52,26.9,34.6,23.1,15.4
2017,CENTRAL VALLEY HS,Literature,11,All Students,168,8.3,77.4,13.1,1.2
2017,CENTRAL VALLEY HS,Literature,11,Historically Underperforming,53,5.7,64.2,26.4,3.8
2017,FREEDOM AREA SHS,Algebra I,11,All Students,100,8.0,54.0,29.0,9.0
2017,FREEDOM AREA SHS,Algebra I,11,Historically Underperforming,43,4.7,37.2,44.2,14.0
2017,FREEDOM AREA SHS,Biology,11,All Students,103,12.6,45.6,27.2,14.6
2017,FREEDOM AREA SHS,Biology,11,Historically Underperforming,47,8.5,27.7,40.4,23.4
2017,FREEDOM AREA SHS,Literature,11,All Students,104,4.8,62.5,25.0,7.7
2017,FREEDOM AREA SHS,Literature,11,Historically Underperforming,48,2.1,45.8,39.6,12.5
2017,HOPEWELL SHS,Algebra I,11,All Students,152,23.0,54.6,15.8,6.6
2017,HOPEWELL SHS,Algebra I,11,Historically Underperforming,53,11.3,52.8,18.9,17.0
2017,HOPEWELL SHS,Biology,11,All Students,153,20.3,51.6,19.6,8.5
2017,HOPEWELL SHS,Biology,11,Historically Underperforming,54,9.3,40.7,31.5,18.5
2017,HOPEWELL SHS,Literature,11,All Students,153,4.6,77.1,13.7,4.6
2017,HOPEWELL SHS,Literature,11,Historically Underperforming,54,1.9,64.8,22.2,11.1
2017,LINCOLN PARK PERFORMING ARTS CS,Algebra I,11,All Students,138,23.9,50.7,20.3,5.1
2017,LINCOLN PARK PERFORMING ARTS CS,Algebra I,11,Historically Underperforming,47,21.3,42.6,21.3,14.9
2017,LINCOLN PARK PERFORMING ARTS CS,Biology,11,All Students,136,30.1,45.6,18.4,5.9
2017,LINCOLN PARK PERFORMING ARTS CS,Biology,11,Historically Underperforming,47,29.8,29.8,27.7,12.8
2017,LINCOLN PARK PERFORMING ARTS CS,Literature,11,All Students,137,13.9,78.1,6.6,1.5
2017,LINCOLN PARK PERFORMING ARTS CS,Literature,11,Historically Underperforming,47,10.6,72.3,12.8,4.3
2017,NEW BRIGHTON AREA HS,Algebra I,11,All Students,105,7.6,55.2,32.4,4.8
2017,NEW BRIGHTON AREA HS,Algebra I,11,Historically Underperforming,56,7.1,37.5,46.4,8.9
2017,NEW BRIGHTON AREA HS,Biology,11,All Students,105,23.8,43.8,19.0,13.3
2017,NEW BRIGHTON AREA HS,Biology,11,Historically Underperforming,56,12.5,35.7,26.8,25.0
2017,NEW BRIGHTON AREA HS,Literature,11,All Students,105,2.9,68.6,24.8,3.8
2017,NEW BRIGHTON AREA HS,Literature,11,Historically Underperforming,56,0.0,53.6,39.3,7.1
2017,PA CYBER CS,Algebra I,11,All Students,1078,7.4,36.7,39.6,16.2
2017,PA CYBER CS,Algebra I,11,Historically Underperforming,377,5.6,27.3,37.9,29.2
2017,PA CYBER CS,Biology,11,All Students,1063,10.6,32.2,30.0,27.2
2017,PA CYBER CS,Biology,11,Historically Underperforming,369,6.2,24.4,29.8,39.6
2017,PA CYBER CS,Literature,11,All Students,1071,2.5,57.6,31.5,8.4
2017,PA CYBER CS,Literature,11,Historically Underperforming,371,1.9,42.0,39.4,16.7
2017,RIVERSIDE HS,Algebra I,11,All Students,98,33.7,41.8,21.4,3.1
2017,RIVERSIDE HS,Algebra I,11,Historically Underperforming,39,12.8,46.2,33.3,7.7
2017,RIVERSIDE HS,Biology,11,All Students,96,41.7,28.1,19.8,10.4
2017,RIVERSIDE HS,Biology,11,Historically Underperforming,37,16.2,32.4,29.7,21.6
2017,RIVERSIDE HS,Literature,11,All Students,99,9.1,77.8,11.1,2.0
2017,RIVERSIDE HS,Literature,11,Historically Underperforming,39,2.6,69.2,23.1,5.1
2017,ROCHESTER AREA HS,Algebra I,11,All Students,48,0.0,43.8,43.8,12.5
2017,ROCHESTER AREA HS,Algebra I,11,Historically Underperforming,36,0.0,38.9,44.4,16.7
2017,ROCHESTER AREA HS,Biology,11,All Students,49,10.2,34.7,28.6,26.5
2017,ROCHESTER AREA HS,Biology,11,Historically Underperforming,37,10.8,27.0,29.7,32.4
2017,ROCHESTER AREA HS,Literature,11,All Students,49,2.0,40.8,36.7,20.4
2017,ROCHESTER AREA HS,Literature,11,Historically Underperforming,37,2.7,35.1,40.5,21.6
2017,SOUTH SIDE HS,Algebra I,11,All Students,90,28.9,40.0,27.8,3.3
2017,SOUTH SIDE HS,Algebra I,11,Historically Underperforming,31,6.5,38.7,51.6,3.2
2017,SOUTH SIDE HS,Biology,11,All Students,89,24.7,42.7,21.3,11.2
2017,SOUTH SIDE HS,Biology,11,Historically Underperforming,30,6.7,36.7,36.7,20.0
2017,SOUTH SIDE HS,Literature,11,All Students,89,11.2,70.8,14.6,3.4
2017,SOUTH SIDE HS,Literature,11,Historically Underperforming,30,6.7,56.7,26.7,10.0
2017,WESTERN BEAVER CO JS/HS,Algebra I,11,All Students,56,19.6,53.6,21.4,5.4
2017,WESTERN BEAVER CO JS/HS,Algebra I,11,Historically Underperforming,27,18.5,33.3,37.0,11.1
2017,WESTERN BEAVER CO JS/HS,Biology,11,All Students,54,27.8,51.9,9.3,11.1
2017,WESTERN BEAVER CO JS/HS,Biology,11,Historically Underperforming,25,24.0,44.0,8.0,24.0
2017,WESTERN BEAVER CO JS/HS,Literature,11,All Students,55,3.6,70.9,23.6,1.8
2017,WESTERN BEAVER CO JS/HS,Literature,11,Historically Underperforming,26,0.0,53.8,42.3,3.8
2017,BEDFORD SHS,Algebra I,11,All Students,139,33.8,40.3,20.1,5.8
2017,BEDFORD SHS,Algebra I,11,Historically Underperforming,66,16.7,40.9,31.8,10.6
2017,BEDFORD SHS,Biology,11,All Students,133,33.1,44.4,13.5,9.0
2017,BEDFORD SHS,Biology,11,Historically Underperforming,62,22.6,43.5,16.1,17.7
2017,BEDFORD SHS,Literature,11,All Students,136,7.4,63.2,22.1,7.4
2017,BEDFORD SHS,Literature,11,Historically Underperforming,65,3.1,50.8,30.8,15.4
2017,CHESTNUT RIDGE SHS,Algebra I,11,All Students,120,15.0,65.8,15.0,4.2
2017,CHESTNUT RIDGE SHS,Algebra I,11,Historically Underperforming,46,8.7,60.9,21.7,8.7
2017,CHESTNUT RIDGE SHS,Biology,11,All Students,121,24.0,47.9,19.8,8.3
2017,CHESTNUT RIDGE SHS,Biology,11,Historically Underperforming,47,23.4,36.2,25.5,14.9
2017,CHESTNUT RIDGE SHS,Literature,11,All Students,121,5.8,78.5,12.4,3.3
2017,CHESTNUT RIDGE SHS,Literature,11,Historically Underperforming,47,2.1,66.0,23.4,8.5
2017,EVERETT AREA HS,Algebra I,11,All Students,98,4.1,70.4,21.4,4.1
2017,EVERETT AREA HS,Algebra I,11,Historically Underperforming,48,6.3,58.3,27.1,8.3
2017,EVERETT AREA HS,Biology,11,All Students,98,13.3,55.1,23.5,8.2
2017,EVERETT AREA HS,Biology,11,Historically Underperforming,48,6.3,52.1,29.2,12.5
2017,EVERETT AREA HS,Literature,11,All Students,98,7.1,79.6,12.2,1.0
2017,EVERETT AREA HS,Literature,11,Historically Underperforming,48,0.0,81.3,18.8,0.0
2017,HOPE FOR HYNDMAN CS,Algebra I,11,All Students,34,5.9,47.1,44.1,2.9
2017,HOPE FOR HYNDMAN CS,Algebra I,11,Historically Underperforming,34,5.9,47.1,44.1,2.9
2017,HOPE FOR HYNDMAN CS,Biology,11,All Students,34,8.8,41.2,32.4,17.6
2017,HOPE FOR HYNDMAN CS,Biology,11,Historically Underperforming,34,8.8,41.2,32.4,17.6
2017,HOPE FOR HYNDMAN CS,Literature,11,All Students,34,0.0,52.9,41.2,5.9
2017,HOPE FOR HYNDMAN CS,Literature,11,Historically Underperforming,34,0.0,52.9,41.2,5.9
2017,NORTHERN BEDFORD CO M/S HS,Algebra I,11,All Students,72,9.7,69.4,16.7,4.2
2017,NORTHERN BEDFORD CO M/S HS,Algebra I,11,Historically Underperforming,24,4.2,66.7,20.8,8.3
2017,NORTHERN BEDFORD CO M/S HS,Biology,11,All Students,73,27.4,49.3,16.4,6.8
2017,NORTHERN BEDFORD CO M/S HS,Biology,11,Historically Underperforming,24,25.0,37.5,25.0,12.5
2017,NORTHERN BEDFORD CO M/S HS,Literature,11,All Students,73,6.8,76.7,13.7,2.7
2017,NORTHERN BEDFORD CO M/S HS,Literature,11,Historically Underperforming,24,4.2,75.0,16.7,4.2
2017,TUSSEY MOUNTAIN HS,Algebra I,11,All Students,73,12.3,56.2,23.3,8.2
2017,TUSSEY MOUNTAIN HS,Algebra I,11,Historically Underperforming,42,4.8,50.0,35.7,9.5
2017,TUSSEY MOUNTAIN HS,Biology,11,All Students,76,15.8,40.8,25.0,18.4
2017,TUSSEY MOUNTAIN HS,Biology,11,Historically Underperforming,45,6.7,33.3,33.3,26.7
2017,TUSSEY MOUNTAIN HS,Literature,11,All Students,76,2.6,68.4,18.4,10.5
2017,TUSSEY MOUNTAIN HS,Literature,11,Historically Underperforming,45,0.0,60.0,22.2,17.8
2017,ANTIETAM MIDDLE/SENIOR HS,Algebra I,11,All Students,81,13.6,48.1,29.6,8.6
2017,ANTIETAM MIDDLE/SENIOR HS,Algebra I,11,Historically Underperforming,38,7.9,28.9,44.7,18.4
2017,ANTIETAM MIDDLE/SENIOR HS,Biology,11,All Students,84,11.9,46.4,33.3,8.3
2017,ANTIETAM MIDDLE/SENIOR HS,Biology,11,Historically Underperforming,41,7.3,31.7,46.3,14.6
2017,ANTIETAM MIDDLE/SENIOR HS,Literature,11,All Students,83,1.2,63.9,28.9,6.0
2017,ANTIETAM MIDDLE/SENIOR HS,Literature,11,Historically Underperforming,40,0.0,45.0,42.5,12.5
2017,BOYERTOWN AREA SHS,Algebra I,11,All Students,535,42.4,43.7,12.0,1.9
2017,BOYERTOWN AREA SHS,Algebra I,11,Historically Underperforming,153,20.9,42.5,30.1,6.5
2017,BOYERTOWN AREA SHS,Biology,11,All Students,532,39.3,39.5,16.9,4.3
2017,BOYERTOWN AREA SHS,Biology,11,Historically Underperforming,152,18.4,36.2,33.6,11.8
2017,BOYERTOWN AREA SHS,Literature,11,All Students,532,10.3,73.9,13.5,2.3
2017,BOYERTOWN AREA SHS,Literature,11,Historically Underperforming,152,2.6,55.9,33.6,7.9
2017,BRANDYWINE HEIGHTS HIGH SCHOOL,Algebra I,11,All Students,102,3.9,43.1,31.4,21.6
2017,BRANDYWINE HEIGHTS HIGH SCHOOL,Algebra I,11,Historically Underperforming,30,3.3,16.7,30.0,50.0
2017,BRANDYWINE HEIGHTS HIGH SCHOOL,Biology,11,All Students,103,32.0,34.0,17.5,16.5
2017,BRANDYWINE HEIGHTS HIGH SCHOOL,Biology,11,Historically Underperforming,31,12.9,19.4,25.8,41.9
2017,BRANDYWINE HEIGHTS HIGH SCHOOL,Literature,11,All Students,102,3.9,53.9,34.3,7.8
2017,BRANDYWINE HEIGHTS HIGH SCHOOL,Literature,11,Historically Underperforming,30,6.7,23.3,50.0,20.0
2017,CONRAD WEISER HIGH SCHOOL,Algebra I,11,All Students,234,25.2,46.6,17.9,10.3
2017,CONRAD WEISER HIGH SCHOOL,Algebra I,11,Historically Underperforming,95,9.5,37.9,28.4,24.2
